x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
0,0.34,0.08,0.34,0,0.87,0,2.79,0,0,0.013,3.205,2,0
0,0,0,0,0,0,0,0,0,0,0,1.625,2,0
0,0,0,4.54,0,0,0,0,0,0,0,2.277,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,2,0
0,0,0,0,0,0,0,0,0,0,0,1.545,2,0
0,0,0,0.35,0,0,0,0.53,0,0,0,2.241,2,0
0,0,0,1.38,0.13,0,0,0.13,0,0.025,0,5.695,2,0
0,0,0,0.48,0,0,0,1.44,0,0.119,0.059,6.145,2,0
0,0,0.04,0.69,0.14,0.19,0,2.04,0,0.014,0.044,2.112,2,0
0,0,0,0.64,0,0,0,0,1.92,0,0,1.813,2,0
0,0,0,0,0,0,0,0,0,0,0,2.09,2,0
0,0,0,0,0,0,0,0,1.94,0,0,1.789,2,0
0,0,0,0,0,0,0,0,1.72,0,0,1.65,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,2.09,2,0
0,0,0,0,0,0,0,0,2,0,0,1.888,2,0
0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,0,0,0,0,0,4.16,0,0,0,1.428,2,0
0,0.08,0.08,0.92,0,0.16,0,3.53,0,0,0.011,2.44,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,2,0
0,0,0,1.68,0.42,0,0,0,0,0,0,1.487,2,0
0,0,0,0.84,0,0,0,1.68,0,0,0,1.454,2,0
0,0.08,0,0.81,0,0.81,0,1.38,0,0.057,0.022,1.875,2,0
0,0,0,0,0,0,0,0,0,0.304,0,2.125,2,0
0,0,0,3.57,0,0,0,1.78,0,0,0,2.391,2,0
0,0,0,0,0,0.86,0,0.86,0,0,0,1.944,2,0
0,0,0,0,0,0,0,0,0,0,0,2.09,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.772,2,0
0,0,0,0,0,0,0,9.52,0,0,0,3.333,2,0
0,0,0,0,0,0,0,0,0,0,0,1.375,2,0
0,0,0,0,0,0,0,2.53,0,0.094,0,1.26,2,0
0,0,0,2.4,0,0,0,0,0,0,0,1.062,2,0
0,0,0,0,0,0,0,1.03,0,0.193,0,1,2,0
0,0,0,0,0,0,0,0,0,0.237,0,2.583,2,0
0,0,0,0,0,0,0,1.73,0,0,0,1.978,2,0
0,0,0,4.76,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,3.789,2,0
0,0.47,0.23,0.23,0.23,0,0.23,0,0,0.37,0.205,2.281,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0.45,0,0,0,0.68,0,0,0.032,2.829,2,0
0,0,0,0.34,0,0,0,0.57,0,0,0.031,3.196,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,3.7,0,0,0,0,0,0,1.272,2,0
0,0,0,1.19,0,0,0,0,0,0.102,0,1.52,2,0
0,0,0,0.26,0,0,0,0.88,0,0,0.024,2.9,2,0
0,0,0,0.15,0,0,0,0.67,0,0,0.014,3.764,2,0
0,0,0,0.25,0.08,0,0,0.76,0,0,0.024,2.883,2,0
0,0,0.58,4.09,0,0,0,1.16,0,0,0,1.21,2,0
0,0.07,0,1.48,0.07,1.01,0.07,3.11,0,0,0.043,2.013,2,0
0,0,0,5.88,0,0,0,0,0,1.098,0,2.142,2,0
0,0,0,0,0,0,0,2.08,0,0.173,0,1.777,2,0
0,0,0,0,0,0,0,2.98,0,0,0,2.607,2,0
0,0,0,0,0,0,0,0,0,0,0,4.75,2,0
0,0,0,0,0,0,0,0,0,0.178,0,1.272,2,0
0,0,0,0,0,0,0,5.55,0,0,0,1.857,2,0
0,0.79,0,0.13,0.13,0,0,0,0,0.04,0.04,1.823,2,0
0,0,0,1.07,0.26,0,0,2.15,0,0.043,0,2.879,2,0
0,0,0,1.09,0,0.36,0,1.09,0,0,0,2.075,2,0
0,0,0,0,0,0,0,0.34,0.34,0.387,0,1.5,2,0
0,0,0,0,0,0,0,6.03,0,0.065,0,2.983,2,0
0,0,0,0,0,0,0,0,0,0,0,2.5,2,0
0,0,0,0,0,0,0,0,0,0.391,0,1.333,2,0
1.23,0,0,1.23,0,1.23,0,2.46,0,0.403,0,2.045,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,2,0
0,0,0,1.41,0,0.7,0,0,0,0,0,17.857,2,0
0,0.02,0,0.3,0.02,0.17,0,0,0.33,0.015,0.041,2.198,2,0
0,0,0,0,1.23,0,0,0,0,0,0,1.3,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.166,2,0
0,0.51,0,0.51,0.51,0,0,0.51,0.51,0.079,0,1.711,2,0
0,0,0,0,0,0,0,0,0,0,0,1.166,2,0
0,0,0,0,0,0,0,0,0,0,0,1.125,2,0
0,0,0,0,0,0,0,13.04,0,0,0,3.555,2,0
0,0,0,3.7,0,0,0,3.7,0,0,0,1.466,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0.181,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,2.636,2,0
0,0,0,0.9,0,0,0,0.67,0,0,0.024,4.223,2,0
0,0,0,0,0,0,0,0,0,0,0,1.166,2,0
0,0,0,0,0,0,0,0,0,0,0,1.166,2,0
0,0.49,0,0,0,0,0,0,0,0,0,1.962,2,0
0,0,0,0.64,0,0,0,0.64,0,0,0,1.902,2,0
0,0,0,2.5,0,0,0,0,0,0,0,1,2,0
0,0,0,5.88,0,0,0,0,0,0.961,0,2.333,2,0
0,0,0,0,0,0,0,0,0,0,0,2.733,2,0
0,0,0,0,0,0,0,1.96,0,0,0,1.611,2,0
0,0,0,0,0,0,0,0,0,0,0,2.178,2,0
0,0,0,0,0,0,0,5.12,0,0,0,2.5,2,0
0,0,0,1.28,0,0,0,0.25,0,0.039,0,4.016,2,0
0,0,0,0,0,0,0,0.72,0,0.124,0,2.361,2,0
0,0,0,0.71,0.03,0,0,1.58,0,0.028,0.016,1.765,2,0
0,0,0,0,0,0,0,0,0,0,0.719,1.25,2,0
0,0,0,0.34,0,0,0,0,0,0,0,1.583,2,0
0,0,0,1.19,0,0,0,0,0,0,0,1.583,2,0
0,0,0,0,0,0,0,0,0,0,0.724,1.25,2,0
0,0,0,3.72,0,0,0,0.62,0,0,0,1.47,2,0
0,0,0,0,0,0,0,0,0,0,0,1.23,2,0
0,0,0,0,0,0,0,3.95,0,0.056,0,2.969,2,0
0,0,0,2.75,0,0,0,2.06,0,0,0,1.531,2,0
0,0,0,0,0,0,0,0,0,0,0,2.15,2,0
0,0.12,0.12,1.14,0,0.25,0,3.04,0,0,0.017,2.444,2,0
0,0,2,2,0,0,0,0,0,0,0,5.888,2,0
0,0,0,0,0,0,0,0,0,0,0,1.769,2,0
0,0,0,0.9,0,0,0,0.9,0,0,0,1.424,2,0
0,0,0,2.33,0.58,0,0,0,0,0.097,0,2.157,2,0
0,0,0,0,0,0,0,0,0,0.109,0,1.187,2,0
0,1.16,0,0,0,0,0,0,0,0,0,1.25,2,0
0,0,0,0,0,0,0,0,0,0,0,2.426,2,0
0,0,0,0.23,0.23,0,0,0.47,0,0,0,1.595,2,0
0,0,0,5,0,0,0,0,0,0,0,1,2,0
0,0,0,3.7,0,0,0,0,0,0.74,0,1.5,2,0
0,0,0,0.46,0,0,0,0.46,0.92,0,0,1.76,2,0
0,0,0,0.8,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.823,2,0
0,0,0,0,0,0,0,0,0,0,0,1.125,2,0
0,0,0,0,0,0,0,2.32,0,0.028,0.084,4.11,2,0
0,0,0.68,0,0.68,0,0,0,0,0.523,0,1.218,2,0
0,0,0,0.55,0.11,0.11,0,1.22,0,0.017,0,3.061,2,0
0,0,0,0,0,0,0,0,0,0,0,2.444,2,0
0.37,0,0,0,0,0.75,0,0.37,0,0,0,2.125,2,0
0,0,0,0,0,0,0,1.72,0,0,0,1.611,2,0
0,0,0,2.7,0,0,0,0,0,0.444,0,2.8,2,0
0,0.67,0,2.02,0,0,0,2.02,0,0,0,2.84,2,0
0,0,0,0,0,0,0,0,0,0.8,0,1.5,2,0
0,0,0,0,0,0,0,0,0,0,0,1.714,2,0
0,2.07,0,0,0,0,0,0,0,0,0,1.523,2,0
0,0,0,0,0,0,0,3.5,0,0.122,0,2.203,2,0
0,0.13,0,1.4,0,0.2,0,2.54,0,0,0,2.341,2,0
0,0,0,1.02,0,0,0,2.04,0,0,0,3.9,2,0
0,0,0,0,0,0,0,0,0,0,0,2.8,2,0
0,0.52,0,0,0,0,0,1.83,0,0,0,1.455,2,0
0,0,0,0.52,0.13,0.13,0,0.52,0,0,0,2.876,2,0
0,0,0,3.63,0,0,0,0.9,0,0.153,0,1.933,2,0
0,0,0,6.45,0,0,0,0,0,0.645,0,1.666,2,0
0,0,0,1.17,0,0,0,3.52,0,0.414,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.4,2,0
0,0,0,0,0,0,0,0,0.8,0,0,1.596,2,0
0,0,0,0,0,0,0,0,0,0,0,1.285,2,0
0,0,0,0,0,0,0,0,0,0,0,1.571,2,0
0,0,0,0,0,0,0,0,0,0,0,1.25,2,0
0,0,0,0.44,0,0,0,1.76,0,0,0,1.949,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.142,2,0
0,0,0,0,0,0,0,0,0,0,0,1.181,2,0
0,0,0,1.69,0,0.42,0,0,0,0,0,2.288,2,0
0,0,0,1.3,0,0,0,0,1.3,0,0,1.973,2,0
0,0,0,0,0,0,0,2.83,0,0.072,0,2,2,0
0,0,0,0,0,0,0,1.26,0,0.208,0,1.758,2,0
0,0,0,0.45,0.11,0,0,0.56,0,0,0.029,4.296,2,0
0,0,0,0,0,0,0,0,0,0,0,4.25,2,0
0,0,0,0,0,0.58,0,2.33,0,0.407,0.407,3.294,2,0
0,0,0,4.65,0,0,0,0,0,0.448,0,2,2,0
0.88,0,0,0.88,0,0,0,0,0,0,0,1.629,2,0
0,0,0,0.63,0,0,0,2.54,0,0,0,1.981,2,0
0,0,0,0,0,0,0,7.69,0,0,0,2.909,2,0
0,0,0,0,0,0,0,0,0,0,0,1.75,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0.54,0,0,0,2.71,0,0,0,4.114,2,0
0,0,0,2.38,0,0,0,0,0,0,0,1.666,2,0
0,0,0,0,0,0,0,0,0,0,0,2.481,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0.65,0,0,0,2.63,0,0,0,3.041,2,0
0,0,0,0.64,0,0,0,0.64,0,0,0,1.677,2,0
0,0,0,0,0,0,0,0,0,0,0,1.857,2,0
0,0,0,0,0,0,0,0,0,0,0,1.857,2,0
0,0,0,0,0,0,0,2.4,0,0,0,2.312,2,0
0,0,0,3.33,0,0,0,2.22,0,0,0,1.454,2,0
0,0,0,0,0,0,0,0,0,0,0,4.226,2,0
0,0.33,0,0,0,0.33,0,1.98,0,0.224,0.336,4.115,2,0
0,0,0,2.07,0.17,0,0,0.34,0,0,0,2.926,2,0
0,0.1,0,1.19,0,0,0,0.87,0,0,0.031,1.793,2,0
0,0.28,0,0.76,0,0.38,0,2.66,0,0.013,0.12,2.658,2,0
0,0,0,2.89,0.57,0,0,2.31,0,0,0,1.9,2,0
0,0.6,0,0,0,0,0,0.6,0,0,0,1.389,2,0
0,0,0,1.4,0,0.7,0,0,0,0,0,17.952,2,0
0,0,0,0.72,0,0,0,2.65,0.48,0,0,3.322,2,0
0,0,0,1.39,0,0,0,0.23,0,0,0,1.483,2,0
0.68,0,0,0,0,0,0,0,0,0,0,3.369,2,0
0,0,0,2.32,0.19,0,0,0.19,0,0,0,2.08,2,0
0,0,0,0,0,0,0,0,0,0,0,1.592,2,0
0,0,0,0,0,0,0,0,0,0,0,1.592,2,0
0,0,0,0.21,0,0,0,2.13,0,0,0,2.524,2,0
0,0,0,0.24,0,0,0,0.74,0,0,0.027,4.634,2,0
0.23,0,0.23,0,0,0,0,0,0.23,0.149,0,1.533,2,0
0,0,0,0,0,0,0,0,0,0,0,1.272,2,0
0,0,0,3.75,0,0,0,1.25,0,0,0,2.379,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0.19,1.98,0,0,0,1.58,0,0.112,0,2.101,2,0
0,0,0,0,0,0.88,0,0.88,0,0,0,1.37,2,0
0,0,0.06,0.41,0.27,0.06,0.06,1.46,0,0.029,0.048,1.793,2,0
0,0.28,0,0.09,0,0.18,0,0,0.09,0.042,0,1.877,2,0
0,0,0,0,0,0,0,0,0,0,0,1.488,2,0
0,0,0,0,0,0,0,0,0,0,0,2.5,2,0
0,0,0,0,0,0,0,0,0,0,0,3.2,2,0
0,0,0,0,0,0,0,4,0,0,0,2.705,2,0
0,0,0,0,0,0,0,0,0,0,0,2.187,2,0
0,0,0,2.7,0,0,0,0,0,0,0,2.166,2,0
0,0,0,0,0,0,0,0,0,0,0,3.333,2,0
0,0,0,0,0,0,0,1.17,0,0,0,4.476,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,1.85,0,0,0,2.352,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0.42,0,0,0,5,2,0
0,0,0,0,0,0,0.84,1.27,0,0,0,4.758,2,0
0,0.12,0,0.6,0,0.72,0,1.81,0,0,0,1.827,2,0
0,0,0.33,0.33,0,0,0,0,0,0.056,0,1.866,2,0
0,0,0,0.4,0,0.1,0,0.51,0,0,0.028,2.785,2,0
0,0.08,0.02,0.5,0.02,0.14,0,0,0.33,0,0.018,2.43,2,0
0,0,0,1.66,0,0,1.66,1.66,0,0,0,1.722,2,0
0,0,0,0.5,0,0,0,1.52,0,0.122,0.061,4.309,2,0
0,0,0,0,0,0,0,0,0,0,0,1.8,2,0
0,0,0,0,0,0,0,2.97,0,0,0,2.347,2,0
0,0.11,0,1.32,0,0,0,0.99,0,0,0.031,1.614,2,0
0,0.21,0,0,0,0,0,0.21,0,0,0,1.79,2,0
0,0,0.3,2.42,0.3,0,0,0,0,0.087,0,2.74,2,0
0,0,0,2.9,0.58,0,0,2.32,0,0,0,1.7,2,0
0,0,0,5.26,0,0,0,0,0,0.952,0,3.2,2,0
0,0,0,0,0,0,0,1.4,0,0.229,0,2.653,2,0
0,0,0,0,0,0,0,0,0,0,0,3.85,2,0
0,0,0,1.28,0,0,0,2.56,0,0,0,2.034,2,0
0,0,0,0,0,0,0,0,0,0.134,0,2.75,2,0
0,0,0.19,0.77,0.19,0,0,0.19,0,0.022,0.045,1.74,2,0
0,0,0,1.06,0,0,0,0,0,0,0,1.785,2,0
0,0,0,0.68,0,0,0,0,0,0,0,1.8,2,0
0,0,0,0,0,0,0,8,0,0,0,3.333,2,0
0,0,0,0,0,0,0,8.33,0,0,0,3.333,2,0
0,0,0,0,0,0,0,7.2,0,0,0,4.054,2,0
0,0,0,0,0,0,0,0,0,0,0,1.214,2,0
0,0,0,0,0,0,0,0,0,0,0,1.277,2,0
0,0,0,0,0,0,0,0,0,0.238,0,1,2,0
0,0,2,2,0,0,0,0,0,0,0,5.888,2,0
0,0,0,2.43,0,0,0,0,0,0,0,1.333,2,0
0,0,0,2,0,0.5,0,1.5,0,0,0,1.468,2,0
0,0,0,0,0,0,0,5.43,0,0,0,5.291,2,0
0,0.5,0,0.56,0,0.5,0,2.06,0,0,0.043,2.148,2,0
0,0,0,1.31,0,0,0,0,0,0,0,2.176,2,0
0,0,0.19,0.76,0.19,0,0,0.38,0,0.022,0.044,1.759,2,0
0,0,0,3,0,0,0,0,0,0,0,3.846,2,0
0,0,0,1.69,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.714,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.444,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.384,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0.99,0,0,0,0.49,0,0,0,1.363,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.529,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,2.285,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,9.09,0,0,0,1.833,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,2.5,2,0
0,0,0,0,0,0,0,0,0,0,0,2.25,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,11.11,0,0,0,1.4,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.6,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,3.333,2,0
0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,0,0,0,0,0,7.69,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.142,2,0
0,0,0,0,0,0,0,0,0,0,0,3.901,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,0,5.26,0,0,0,2.63,0,0,0,1.4,2,0
0,0,0.3,0.46,0,0,0,0,0.61,0,0,2.276,2,0
0,0,0,1.44,0,0.72,0,1.8,0,0,0,1.636,2,0
0,0,0,0,0,0,0,12.88,0,0.037,0,12.43,2,0
0,0,0,0,0,0,0,0,0,0,0,1.428,2,0
0,0,0,0.76,0,0,0,0.3,0.15,0,0,1.59,2,0
0,0,0,1.08,0,0,0,0,0,0,0,2.1,2,0
0,0,0,1.84,0,0,0,0,0,0,0,2.508,2,0
0,0,0,0.64,0,0,0,4.51,0,0.129,0,2.142,2,0
0,0,0,0.53,0,0,0,0,0,0,0,1.142,2,0
0,0,0,0,0,0,0,0,0,1.739,0,1,2,0
0,0,0,0.14,0,0,0,5.16,0,0,0,4.454,2,0
0,0,0,0,0,0,0,1.92,0,0.178,0,1.666,2,0
0,0,0,3.33,0,0,0,0,0,0.636,0,2,2,0
0,0,0,2.85,0,0,0,0,0,0.444,0,2.333,2,0
0,0,0,1.35,0,0,0,0,0,0,0,1.533,2,0
0,0,0,0.34,0.11,0,0,0.57,0,0,0.032,3.275,2,0
0,0,0,0.26,0,0,0,0.62,0,0,0.024,4.665,2,0
0,0,0,0.22,0,0,0,0.67,0,0,0.021,3.03,2,0
0,0,0,0,0,0,0,4,0,0,0,2.095,2,0
0,0,0,0,0,0,0,0,0,0,0,1.842,2,0
0,0,0.41,0.83,0,0,0,0.41,0,0.283,0,2.022,2,0
0,0.06,0.13,1.67,0.13,0.13,0,2.54,0,0,0,1.997,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,1.55,0,0,0,0.77,0,0,0,2.953,2,0
0,0,0,0,0,0,0,5.45,0,0,0,2.565,2,0
0,0,0,0.88,0,0,0,0.22,0,0,0,1.729,2,0
0,0,0,0,0,0,0,4.58,0,0,0,2.306,2,0
0,0,0,0.83,0,0,0,0,0,0,0,1.12,2,0
0,0.08,0.03,0.64,0.05,0.22,0,0,0.1,0.002,0.007,2.128,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0.33,0,0,0,0.33,0,0,0,1.857,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,1.63,0,0,0,0,0,0,0,2.333,2,0
0,0,0,1.56,0.52,0,0,0,0.52,0,0,2.416,2,0
0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,1.25,2,0
0,0,0,0.86,0,0,0,0,0,0,0,1.21,2,0
0,0,0,1.21,0.13,0,0,0.13,0,0.024,0,5.15,2,0
0,0,0,1.26,0,0,0,0,2.53,0,0,2.842,2,0
0,0,0,0.64,0,0,0,0,0,0.197,0,2.35,2,0
0,0,0,0.5,0,0,0,1.01,0,0.502,0,1.547,2,0
0,0,0,1.33,0,0,0,0,0,0,0,1.936,2,0
0,0,0,0,0,0,0,0,0,0,0,1.784,2,0
0,0,0,0,0,0,0,0,0,0,0,1.784,2,0
0,0,0,0,0.9,0,0,2.7,0,0,0,2.15,2,0
0,0.99,0,0.49,0,0,0,1.98,0,0,0,2.135,2,0
0.23,0.23,0,0.46,0,0,0,0,0,0,0,3.184,2,0
0,0,0,0,0,0,0,3.44,0,0.135,0,2.288,2,0
0,0.52,0,1.9,0.1,0.21,0,3.17,0,0.041,0.041,2.321,2,0
0,0,0,1.61,0,0,0,1.61,0,0,0,1.375,2,0
0,0,0,0,0,0,0,0,0.41,0,0,1.522,2,0
0,0,0,0.43,0,0,0,0,0,0,0,1.115,2,0
0,0,0,1.38,0,0,0,0.23,0,0,0,1.412,2,0
0,0,0,0,0,0,0,0,0,0,0,2.5,2,0
0,0,0,0,0,0,0,0,0,0,0,1.523,2,0
0,0,0,0.75,0,0,0,0,0,0,0,1.176,2,0
0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,0,0.38,0,0,0,2.69,0,0.026,0,2.894,2,0
0,0.65,0,0,0,0,0,4.9,0,0,0,5.555,2,0
0,0,0,0,0.25,0,0,2.06,0,0.043,0,2.111,2,0
0,0,0,0,0,0,0,0.44,0,0,0,1.857,2,0
0,0,0,0.88,0,0,0,1.33,0,0.05,0,3.772,2,0
0,0,0,0,0,0,0,0,0,0.056,0,1.788,2,0
0,0,0,0,0,0,0,0,0,0,0,1.166,2,0
0,0,0.27,0.55,0,0,0,1.1,0,0,0,2.724,2,0
0,0.29,0.29,1.45,0,0.58,0,0.87,0,0,0.037,1.531,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,2.22,0,0,0,0,0,0.374,0,1.375,2,0
0,0,0,0,0,0,0,0,0,0,0,2.666,2,0
0,0,0,3.33,0,0,0,1.11,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.25,2,0
0,0,0,0,0,0,0,0,0,0,0,1.8,2,0
0,0,0,1.81,0,0,0,0,0,0,0,2.277,2,0
0,0,2,2,0,0,0,0,0,0,0,5.888,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1.629,2,0
0,0,0,0.46,0,0,0,4.22,0,0,0,5.593,2,0
